Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT061;61-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;24940
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT061;61-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;49084
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;20349
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;22057
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;42406
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;1734
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;1304
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;3038
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;22083
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;23361
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT062;62-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;45444
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;18880
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;21376
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;40256
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;1595
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;1208
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;2803
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;20475
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;22584
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT063;63-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;43059
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;18368
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;20538
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;38906
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;1328
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;1053
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;2381
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;19696
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;21591
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT064;64-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;41287
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;17830
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;20395
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;38225
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;1135
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;835
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1970
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;18965
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;21230
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT065;65-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;40195
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;16221
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;18911
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;35132
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;1140
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;795
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1935
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;17361
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;19706
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT066;66-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;37067
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;11409
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;13695
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;25104
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;953
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;766
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;12362
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;14461
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT067;67-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;26823
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;10632
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;12857
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;23489
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;803
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;704
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1507
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;11435
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;13561
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT068;68-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;24996
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;10986
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;13426
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;24412
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;681
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;556
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1237
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;11667
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;13982
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT069;69-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;25649
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;11210
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;14284
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;25494
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;537
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;573
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;1110
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;11747
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;14857
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT070;70-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;26604
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;10438
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;14096
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;24534
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;492
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;479
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;971
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;10930
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;14575
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT071;71-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;25505
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;9692
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;13669
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;23361
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;392
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;400
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;792
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;10084
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;14069
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT072;72-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;24153
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;8175
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;12899
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;21074
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;391
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;397
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;788
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;8566
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;13296
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT073;73-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;21862
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2000;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT074;74-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;7317
